,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREVIOUS_LOANS_COUNT,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,DAYS_CREDIT_UPDATE,AMT_ANNUITY_y,MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,SK_ID_PREV,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,HOUR_APPR_PROCESS_START_y,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,DAYS_DECISION,SELLERPLACE_AREA,CNT_PAYMENT,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,MONTHS_BALANCE_x,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,SK_DPD_x,SK_DPD_DEF_x,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,MONTHS_BALANCE_y,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,SK_DPD_y,SK_DPD_DEF_y
269,100310,0.0,Cash loans,M,N,N,0,180000.0,1071000.0,31315.5,1071000.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.018029,-14659,-1228.0,-688.0,-1107,,1,1,1,1,0,0,,2.0,3,3,WEDNESDAY,13,0,0,0,1,1,1,Business Entity Type 3,,0.1601580935334256,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.0837710621461218,0.1680672268907563,90000.0,0.173975,0.0292394957983193,3.0,-450.6666666666667,0.0,699.6666666666666,-367.0,0.0,0.0,620125.245,540804.0,0.0,0.0,-139.66666666666666,,,6.0,2110110.1666666665,12098.7375,127885.5,116570.25,20145.0,127885.5,10.0,1.0,0.1404965880379431,,,-385.3333333333333,1150.0,11.333333333333334,365243.0,-318.4,-0.4,72812.0,72815.8,0.0,,,,,,,,,,,,,,,,,,,,,3.4220512820512825,2.2205128205128206,-281.7846153846154,-290.6461538461539,56537.14322307692,61650.98937692307,-10.0,9.558333333333334,7.825,0.0,0.0
270,100313,0.0,Cash loans,F,N,Y,0,87750.0,1206954.0,35419.5,945000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.019101,-22510,,-6983.0,-4765,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.7078413458879441,0.6642482627052363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2379.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0727036821618719,43875.0,0.4036410256410256,0.0293461888356971,10.0,-1459.5,0.0,-549.2,-1424.428571428571,,0.0,191335.5,99645.75,0.0,0.0,-402.4,,,3.0,2231638.6666666665,4849.0425,32685.3,28906.5,7490.7,49027.95,11.0,1.0,0.156206925878734,,,-1184.3333333333333,204.66666666666663,10.0,365243.0,-1680.5,-1410.5,-1410.5,-1405.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.5,-1545.5,-1572.15,4845.34575,4845.34575,-51.0,10.0,5.0,0.0,0.0
271,100314,0.0,Cash loans,M,N,N,2,292500.0,239850.0,25960.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10788,-2573.0,-5248.0,-3478,,1,1,1,1,1,0,Laborers,4.0,2,2,TUESDAY,12,0,1,1,0,1,1,Self-employed,0.2177197828060838,0.7807633668999076,0.7700870700124128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1073.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2385057471264367,1.2195121951219512,73125.0,0.0887538461538461,0.1082363977485928,2.0,-1553.5,0.0,-1374.5,-1323.5,0.0,0.0,89302.5,0.0,0.0,0.0,-1321.5,,,6.0,1940694.8333333333,13761.659999999998,177517.5,183026.25,1500.0,177517.5,12.5,1.0,0.0116959406884984,,,-2211.0,24.83333333333333,20.666666666666668,365243.0,-1996.6666666666667,-1566.6666666666667,-1626.6666666666667,-1617.3333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.056818181818182,7.166666666666667,-1811.6666666666667,-1821.9371212121207,15978.895840909092,15978.895840909092,-60.0,13.333333333333334,6.666666666666667,0.0,0.0
272,100315,0.0,Cash loans,F,Y,Y,1,121500.0,288873.0,21064.5,238500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-10203,-59.0,-6422.0,-2513,65.0,1,1,0,1,0,0,Sales staff,3.0,3,3,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.2648763657921876,0.5922952796456947,0.4956658291397297,0.0361,,0.9891,,,0.04,0.0345,0.3333,,,,0.0411,,,0.0368,,0.9891,,,0.0403,0.0345,0.3333,,,,0.0428,,,0.0364,,0.9891,,,0.04,0.0345,0.3333,,,,0.0418,,,,block of flats,0.0323,Panel,No,5.0,0.0,5.0,0.0,-1441.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0057826129569734,0.4206000560800075,40500.0,0.1733703703703703,0.0729195875003894,7.0,-745.4285714285714,0.0,1327.7142857142858,-627.5,,0.0,757900.9285714285,519053.1428571429,0.0,0.0,-208.14285714285717,66688.71428571429,-15.642857142857142,5.0,1899006.8,8697.105,52622.19,52398.990000000005,1375.2,52622.19,10.8,1.0,0.0207938386741335,,,-772.4,184.4,7.5,365243.0,-728.5,-533.5,-668.5,-658.25,0.0,,,,,,,,,,,,,,,,,,,,,1.5625,2.053571428571429,-696.8928571428571,-719.3035714285714,44940.826205357145,44626.96566964286,-22.875,4.733333333333333,2.65625,0.125,0.125
273,100316,0.0,Cash loans,F,N,Y,0,67500.0,622413.0,26500.5,495000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.005002,-15076,-4917.0,-1725.0,-2325,,1,1,0,1,1,0,Core staff,2.0,3,3,THURSDAY,15,0,0,0,0,0,0,Medicine,0.5676236351849678,0.5759247800821108,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.3261475192358716,0.1084488916523273,33750.0,0.3926,0.0425770348627037,9.0,-1622.5555555555557,0.0,-410.0,-1121.125,0.0,0.0,428269.5,105908.625,0.0,0.0,-947.0,0.0,-30.666666666666668,2.0,1879593.5,4028.9175,12352.5,45416.25,2475.0,24705.0,10.0,1.0,0.1044463818657366,,,-2752.0,258.5,3.0,181329.5,-2715.5,181253.0,-2078.0,181254.5,0.5,-43.0,21034.346294117648,67500.0,2038.235294117647,2704.764705882353,0.0,666.5294117647059,1450.3478571428573,3791.1017647058825,3726.878823529412,20012.71182352941,21028.07488235294,21028.07488235294,0.1411764705882353,0.1529411764705882,0.0,0.0117647058823529,29.63095238095238,0.0,0.0,0.5,33.0,-2162.0,-2166.0,3640.407701612903,3640.407701612903,-93.0,6.0,3.0,0.0,0.0
274,100317,0.0,Cash loans,F,N,Y,0,180000.0,630000.0,30438.0,630000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-17013,-7426.0,-3274.0,-539,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,School,,0.7081668419696704,0.5779691187553125,0.0423,0.0487,0.9672,0.5376,,0.0,0.2069,0.125,0.1667,0.0521,,0.0453,,0.022,0.0431,0.0506,0.9672,0.5557,,0.0,0.2069,0.125,0.1667,0.0533,,0.0471,,0.0233,0.0427,0.0487,0.9672,0.5438,,0.0,0.2069,0.125,0.1667,0.053,,0.0461,,0.0224,reg oper account,block of flats,0.0525,"Stone, brick",No,0.0,0.0,0.0,0.0,-1701.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.4364897431376006,0.2857142857142857,90000.0,0.1691,0.0483142857142857,10.0,-1878.6,0.0,2294.777777777778,-1305.25,0.0,0.0,339390.0,58960.224,83678.90400000001,0.0,-1039.1,,,24.0,1909943.9583333333,18448.65,123187.5,154880.25,0.0,197100.0,12.333333333333334,1.0,0.0,,,-919.25,-1.0,17.25,334698.6666666667,-1462.3333333333333,29456.75,59824.083333333336,59828.91666666666,0.9166666666666666,-22.0,407970.4855813953,426976.7441860465,16534.883720930233,17023.263488372093,0.0,488.3797674418605,21375.39182926829,21511.04651162791,21511.04651162791,398114.2088372093,408731.3424418605,408731.3424418605,1.255813953488372,1.372093023255814,0.0,0.1162790697674418,21.0,0.0,0.0,0.9166666666666666,9.583333333333334,-1256.7083333333333,-1263.615906084656,18498.24983630953,18498.24983630953,-43.04545454545455,14.727272727272728,8.618881118881118,0.0,0.0
275,100318,0.0,Cash loans,F,N,N,0,90000.0,381528.0,12109.5,315000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018209,-9627,-189.0,-709.0,-2301,,1,1,0,1,0,0,Core staff,1.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,Trade: type 7,0.6468813358695173,0.5334148717361978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196322842006855,0.2358935648235516,90000.0,0.13455,0.0317394791470088,1.0,-405.0,0.0,10553.0,,0.0,0.0,8793.0,,,0.0,-154.0,441.0,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,100319,0.0,Cash loans,F,N,Y,1,135000.0,781920.0,32868.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-11631,-782.0,-7868.0,-2992,,1,1,1,1,1,0,,3.0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.6533675812543797,0.5652898364253501,0.4956658291397297,0.0835,0.1024,0.9891,0.8504,0.0481,0.0,0.1379,0.1667,0.2083,0.0987,0.0672,0.1035,0.0039,0.001,0.0851,0.1063,0.9891,0.8563,0.0486,0.0,0.1379,0.1667,0.2083,0.1009,0.0735,0.1078,0.0039,0.001,0.0843,0.1024,0.9891,0.8524,0.0484,0.0,0.1379,0.1667,0.2083,0.1004,0.0684,0.1053,0.0039,0.001,not specified,block of flats,0.1077,Panel,No,0.0,0.0,0.0,0.0,-2028.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.067234115725217,0.1726519337016574,45000.0,0.2434666666666666,0.0420349907918968,3.0,-1893.3333333333333,0.0,572.6666666666666,-2356.0,3559.5,0.3333333333333333,2652523.5,2599024.5,0.0,0.0,-962.6666666666666,,,1.0,2164034.0,6884.415,35451.0,33484.5,3546.0,35451.0,14.0,1.0,0.1042901490294855,,,-2028.0,2301.0,6.0,365243.0,-1996.0,-1846.0,-1846.0,-1551.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.857142857142857,-1910.2857142857144,-1868.2857142857144,6885.379285714285,5901.409285714285,-58.5,6.0,1.3125,0.0,0.0
277,100320,0.0,Cash loans,M,Y,Y,0,225000.0,481855.5,49374.0,463500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-11996,-2907.0,-2562.0,-4623,6.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,11,0,1,1,0,1,1,Construction,,0.6104465234371922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-842.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,3.0,0.2423307769256419,0.466944965866323,112500.0,0.21944,0.1024664033097059,6.0,-1402.5,0.0,1329.5,-1112.0,7457.25,0.0,976931.865,12223.7325,2480.0175,0.0,-781.5,,,5.0,1693708.0,36010.5075,453321.819,491525.1,6929.595,566652.2737499999,13.4,1.0,0.2097712146626018,,,-1048.8,539.2,22.5,365243.0,-1407.6666666666667,-1017.6666666666666,-1257.6666666666667,-1251.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.114285714285714,3.523809523809524,-1331.952380952381,-1348.6666666666667,90016.2497142857,89739.33042857143,-44.16666666666666,11.902777777777777,8.402777777777777,0.0,0.0
278,100321,0.0,Cash loans,M,Y,N,1,270000.0,521280.0,31500.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0196889999999999,-13534,-1420.0,-1602.0,-4133,1.0,1,1,0,1,0,0,,3.0,2,2,MONDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.6336075825314255,0.2103502286944494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.1049209398551795,0.5179558011049724,90000.0,0.1166666666666666,0.0604281767955801,7.0,-675.0,0.0,2140.8571428571427,-596.25,0.0,0.0,654615.0257142857,1591705.44,0.0,0.0,-370.2857142857143,19521.0,-13.642857142857142,7.0,2078041.4285714289,16716.4275,109277.35714285714,115450.71428571428,4800.0,127490.25,13.857142857142858,1.0,0.1002961129396254,,,-569.5714285714286,36.71428571428572,6.666666666666667,273854.0,-500.25,91024.5,90975.5,90982.75,0.5,-5.5,73546.06049999999,180000.0,54000.0,54000.0,0.0,0.0,2988.8145,44716.95,40245.255,68200.29000000001,69703.2675,69703.2675,2.3,2.3,0.0,0.0,2.9,0.0,0.0,1.0277777777777777,4.5,-423.796875,-431.8298611111111,39126.66046875,39126.66046875,-16.833333333333332,6.233333333333333,3.4,0.0,0.0
279,100322,0.0,Cash loans,M,Y,Y,2,225000.0,254700.0,26874.0,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00733,-19297,-554.0,-7173.0,-2853,20.0,1,1,0,1,0,0,Laborers,4.0,2,2,MONDAY,13,0,1,1,0,1,1,Business Entity Type 3,,0.7317096673610596,0.6380435278721609,0.0247,0.048,0.9901,0.8640000000000001,,,0.069,0.0833,,,,0.0274,,0.0103,0.0252,0.0498,0.9901,0.8693,,,0.069,0.0833,,,,0.0286,,0.0109,0.025,0.048,0.9901,0.8658,,,0.069,0.0833,,,,0.0279,,0.0105,,block of flats,0.0238,Monolithic,No,0.0,0.0,0.0,0.0,-1644.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287091257708452,0.8833922261484098,56250.0,0.11944,0.105512367491166,2.0,-1085.0,0.0,-101.5,-886.0,,0.0,612000.0,239755.5,0.0,0.0,-445.5,0.0,-18.25,3.0,2248388.0,20046.225,140305.725,128442.0,15915.225,140305.725,15.666666666666666,1.0,0.2015299244916546,,,-690.0,171.0,8.0,365243.0,-655.6666666666666,-445.6666666666667,121202.33333333331,121205.66666666669,0.0,,,,,,,,,,,,,,,,,,,,,1.1666666666666667,2.6666666666666665,-605.6666666666666,-637.8055555555555,25655.4025,25655.4025,-20.83333333333333,6.892857142857143,3.75,0.0,0.0
280,100323,0.0,Cash loans,M,Y,Y,0,450000.0,1575000.0,55800.0,1575000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18213,-2363.0,-4627.0,-1761,3.0,1,1,1,1,1,0,Managers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6636951890911267,,0.1227,0.1214,0.9786,,,0.0,0.2759,0.1667,,0.094,,0.1059,,0.0,0.125,0.126,0.9786,,,0.0,0.2759,0.1667,,0.0961,,0.1103,,0.0,0.1239,0.1214,0.9786,,,0.0,0.2759,0.1667,,0.0956,,0.1078,,0.0,,block of flats,0.0833,Panel,No,6.0,0.0,6.0,0.0,-206.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.1297424916268599,0.2857142857142857,225000.0,0.124,0.0354285714285714,,,,,,,,,,,,,,,1.0,2507820.0,8333.64,67437.0,73372.5,0.0,67437.0,13.0,1.0,0.0,,,-206.0,33.0,10.0,365243.0,-176.0,94.0,-86.0,-80.0,1.0,,,,,,,,,,,,,,,,,,,,,1.8,2.6,-128.0,-144.8,15743.97,23210.514000000003,-4.5,8.0,5.666666666666667,0.0,0.0
281,100324,0.0,Cash loans,F,Y,Y,1,112500.0,152820.0,18265.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.003069,-10471,-1753.0,-4922.0,-2885,1.0,1,1,0,1,0,0,Sales staff,2.0,3,3,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.4704602541955576,0.659140920402117,,0.1649,0.0928,0.9901,,,0.12,0.1034,0.375,,0.0145,,0.077,,0.0,0.1681,0.0963,0.9901,,,0.1208,0.1034,0.375,,0.0149,,0.0803,,0.0,0.1665,0.0928,0.9901,,,0.12,0.1034,0.375,,0.0148,,0.0784,,0.0,,block of flats,0.1047,Panel,No,0.0,0.0,0.0,0.0,-1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.1674147645879094,0.7361601884570083,56250.0,0.16236,0.1195229681978798,,,,,,,,,,,,,,,5.0,1495175.4,11446.68,131624.1,147833.1,3375.0,131624.1,15.8,1.0,0.0399773973090339,,,-687.6,130.4,18.0,365243.0,-1117.0,-607.0,181823.5,182455.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,6.461538461538462,-953.1538461538462,-908.3286713286714,12033.145384615384,11709.102115384616,-19.25,18.0,10.109375,203.5546875,0.0
282,100325,0.0,Cash loans,F,N,Y,0,135000.0,640080.0,31261.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-20385,-2875.0,-4025.0,-3617,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Construction,,0.5884083428119181,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1410350748099092,0.2109111361079865,67500.0,0.2315666666666666,0.048839988751406,9.0,-1198.5555555555557,0.0,847.5,-1201.6666666666667,13336.2,0.0,346795.0,111463.71428571428,0.0,0.0,-611.2222222222222,,,8.0,1843499.5,30771.95785714286,437248.125,492808.5,10048.5,499712.1428571429,10.75,1.0,0.0999975328947368,,,-820.125,3.0,26.571428571428573,365243.0,-888.5714285714286,-121.42857142857144,103926.0,103931.0,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0594155844155844,9.124508448540706,-644.8361751152073,-647.7500139645301,58182.95902377461,53016.335099120224,-22.285714285714285,24.945011337868483,16.433673469387752,0.0119047619047619,0.0119047619047619
283,100326,1.0,Cash loans,M,Y,Y,0,36000.0,284400.0,10849.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-22078,,-6748.0,-4542,27.0,1,0,0,1,1,0,,2.0,3,3,MONDAY,7,0,0,0,0,0,0,XNA,,0.0634547973481448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1265822784810126,18000.0,0.301375,0.0381487341772151,1.0,-151.0,0.0,,,,0.0,157545.0,,,0.0,-6.0,,,1.0,1818243.0,13647.87,98775.0,76275.0,22500.0,98775.0,8.0,1.0,0.2480844895423483,,,-152.0,150.0,6.0,365243.0,-121.0,29.0,-31.0,-29.0,0.0,,,,,,,,,,,,,,,,,,,,,2.2,2.4,-79.0,-88.8,15835.878,28937.708999999995,-3.5,6.0,4.5,0.0,0.0
284,100327,0.0,Cash loans,M,Y,Y,0,180000.0,407727.0,32341.5,333000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-20317,-2334.0,-10946.0,-3680,3.0,1,1,0,1,0,0,,2.0,3,3,TUESDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.3952451550026659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1858.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.1148791652310872,0.4414718672052623,90000.0,0.179675,0.0793214577401055,1.0,-406.0,0.0,1420.0,,0.0,0.0,798403.5,,,0.0,-8.0,22711.5,-6.5,11.0,1661864.181818182,27480.7575,298118.04545454547,325677.2727272727,0.0,409912.3125,9.636363636363637,1.0,0.0,,,-827.3636363636364,6.2727272727272725,25.5,365243.0,-1305.8333333333333,-525.8333333333334,121063.33333333331,121067.33333333331,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.012037037037037,11.24109195402299,-998.6005747126436,-1007.7140029191754,30977.35441666667,30485.11053735632,-33.166666666666664,26.41388888888889,15.739814814814814,0.0,0.0
